".groups","time","HR1","HR2","Resp1","Resp2","Resp1S","Resp2S","HR1S","HR2S","study","group","trial","condition","filename","optRadiusHR","optEmbdimHR","optDelayHR","optRadiusResp","optEmbdimResp","optDelayResp"
"1334",15.898958,89.6861,107.143,-10,0.73096614,NA,0.359831063735997,-0.337839027382484,-0.053471699888616,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"1335",15.900626,87.222224,107.143,-10,0.6369355,NA,0.276060118139761,-0.682033840068,-0.053471699888616,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"1336",15.902292,86.9177,107.143,-10,0.77089539,NA,0.395403628481366,-0.724574771972951,-0.053471699888616,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"1337",15.903959,86.9177,94.13135,-10,1.14971283,NA,0.732888252186417,-0.724574771972951,-2.04546554341217,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"1338",15.905623,86.9177,107.028003300799,-10,1.5791903,NA,1.11550538394452,-0.724574771972951,-0.0710769011377482,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"1339",15.907292,86.9177,107.028003300799,-10,1.882666,NA,1.38586881393372,-0.724574771972951,-0.0710769011377482,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"1340",15.908958,86.9177,107.028003300799,-10,2.0093596,NA,1.49873886004838,-0.724574771972951,-0.0710769011377482,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"1341",15.910626,86.9177,107.028003300799,-10,2.011831,NA,1.50094060529808,-0.724574771972951,-0.0710769011377482,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"1342",15.912292,86.9177,107.028003300799,-10,2.0043102,NA,1.49424040068775,-0.724574771972951,-0.0710769011377482,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"1343",15.913957,86.9177,107.028003300799,-10,1.8741907,NA,1.37831825493283,-0.724574771972951,-0.0710769011377482,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"1344",15.915624,86.9177,107.028003300799,-10,1.6540225,NA,1.18217263363086,-0.724574771972951,-0.0710769011377482,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"1345",15.917292,85.413244,107.028003300799,-10,1.5574611,NA,1.09614705956164,-0.934741984573584,-0.0710769011377482,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"1346",15.918959,85.2273,107.028003300799,-10,1.4917783,NA,1.03763091774437,-0.960717707479281,-0.0710769011377482,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"1347",15.920625,85.2273,107.028003300799,-10,1.4570803,NA,1.00671882068433,-0.960717707479281,-0.0710769011377482,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"1348",15.922292,85.2273,107.028003300799,-10,1.4673646,NA,1.01588099947834,-0.960717707479281,-0.0710769011377482,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"1349",15.923957,85.2273,107.028003300799,-10,1.4898764,NA,1.03593653428139,-0.960717707479281,-0.0710769011377482,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"1350",15.925625,85.2273,107.028003300799,-10,1.4648076,NA,1.0136029940549,-0.960717707479281,-0.0710769011377482,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"1351",15.927292,85.2273,107.028003300799,-10,1.3867648,NA,0.944075453319478,-0.960717707479281,-0.0710769011377482,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"1352",15.92896,85.2273,107.028003300799,-10,1.2902643,NA,0.858104134443955,-0.960717707479281,-0.0710769011377482,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"1353",15.930624,85.2273,107.028003300799,-10,1.2078796,NA,0.784708438938084,-0.960717707479281,-0.0710769011377482,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"1354",15.932292,85.2273,108.303,-10,1.1516661,NA,0.734628400662539,-0.960717707479281,0.124116296905589,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"1355",15.933958,87.219031,108.303,-10,1.1133332,NA,0.700478007977283,-0.682479890939433,0.124116296905589,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"1356",15.935625,87.4652,108.303,-10,1.03739635,NA,0.632826636784877,-0.648090947322149,0.124116296905589,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"1357",15.937292,87.4652,108.303,-10,0.9009033,NA,0.511226359834574,-0.648090947322149,0.124116296905589,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"1358",15.93896,87.4652,108.303,-10,0.76104125,NA,0.386624674878182,-0.648090947322149,0.124116296905589,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"1359",15.940623,87.4652,107.0526,-10,0.66042169,NA,0.296983727133094,-0.648090947322149,-0.0673113161905096,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"1360",15.942291,87.4652,103.093,-10,0.57110288,NA,0.217410503200656,-0.648090947322149,-0.673498757661487,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"1361",15.943959,87.4652,103.093,-10,0.55596918,NA,0.20392804302204,-0.648090947322149,-0.673498757661487,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"1362",15.945625,87.4652,103.093,-10,0.72517392,NA,0.354670833554628,-0.648090947322149,-0.673498757661487,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"1363",15.947292,87.4652,103.093,-10,1.10567659,NA,0.693656811612337,-0.648090947322149,-0.673498757661487,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"1364",15.948958,87.4652,103.093,NA,1.5498168,NA,1.08933683005112,-0.648090947322149,-0.673498757661487,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"1365",15.950624,88.849684,104.14558,NA,1.880325,NA,1.38378324072438,-0.454683401225636,-0.512356021742829,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"1366",15.952291,89.0208,105.079,NA,2.0332827,NA,1.52005170773923,-0.430779097775505,-0.369455859701754,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"1367",15.95396,89.0208,105.079,NA,2.0431404,NA,1.52883383291039,-0.430779097775505,-0.369455859701754,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"1368",15.955625,89.0208,105.079,NA,1.9610747,NA,1.45572233127627,-0.430779097775505,-0.369455859701754,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"1369",15.957293,89.0208,105.079,NA,1.8537627,NA,1.36011915646194,-0.430779097775505,-0.369455859701754,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"1370",15.958957,89.0208,105.079,NA,1.7722984,NA,1.28754343600173,-0.430779097775505,-0.369455859701754,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"1371",15.960624,89.0208,104.51613,NA,1.7333859,NA,1.25287668354196,-0.430779097775505,-0.455627373284127,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"1372",15.962293,89.0208,104.348,NA,1.7233754,NA,1.24395843039712,-0.430779097775505,-0.48136691630224,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"1373",15.963959,89.0208,104.348,-10,1.6945311,NA,1.21826133542827,-0.430779097775505,-0.48136691630224,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"1374",15.965625,89.0208,104.348,-10,1.6436987,NA,1.17297526468659,-0.430779097775505,-0.48136691630224,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"1375",15.967292,93.508002,104.348,-10,1.6089256,NA,1.14199626179655,0.196067241842265,-0.48136691630224,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"1376",15.968958,94.0626,104.53049,-10,1.5995372,NA,1.13363223124612,0.273542632132102,-0.453428956358296,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"1377",15.970624,94.0626,106.007,-10,1.5994027,NA,1.13351240655725,0.273542632132102,-0.227385462266389,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"1378",15.972293,94.0626,106.007,-10,1.5922061,NA,1.12710102844605,0.273542632132102,-0.227385462266389,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"1379",15.973959,94.0626,106.007,-10,1.571439,NA,1.10859982921683,0.273542632132102,-0.227385462266389,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"1380",15.975624,94.0626,106.007,-10,1.5365266,NA,1.07749672536649,0.273542632132102,-0.227385462266389,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"1381",15.977291,94.0626,106.007,-10,1.4820894,NA,1.02899917478498,0.273542632132102,-0.227385462266389,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"1382",15.978958,94.0626,105.69452,-10,1.3977937,NA,0.953900988718219,0.273542632132102,-0.27522399436833,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"1383",15.980625,94.0626,105.263,-10,1.3046879,NA,0.870953973718705,0.273542632132102,-0.341286729175775,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"1384",15.982292,94.0626,105.263,-10,1.2303803,NA,0.804754084863467,0.273542632132102,-0.341286729175775,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"1385",15.983959,94.177321,105.263,-10,1.168863,NA,0.749948944841797,0.289568752401992,-0.341286729175775,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"1386",15.985624,94.1915,105.263,-10,1.1137999,NA,0.70089378628433,0.291549508839843,-0.341286729175775,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"1387",15.987291,94.1915,105.263,-10,1.0608796,NA,0.653747626561963,0.291549508839843,-0.341286729175775,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"1388",15.988959,94.1915,105.0054,-10,1.0197818,NA,0.617134012447192,0.291549508839843,-0.380723511912145,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"1389",15.990626,94.1915,104.895,-10,0.99520558,NA,0.595239306757843,0.291549508839843,-0.397624990227732,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"1390",15.992292,94.1915,104.895,-10,0.97716061,NA,0.57916322559796,0.291549508839843,-0.397624990227732,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"1391",15.993958,94.1915,104.895,-10,0.9445709,NA,0.550129382763251,0.291549508839843,-0.397624990227732,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"1392",15.995624,94.1915,104.895,-10,0.88300472,NA,0.495280696044241,0.291549508839843,-0.397624990227732,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"1393",15.997292,94.1915,104.895,-10,0.8106445,NA,0.430815708323732,0.291549508839843,-0.397624990227732,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"1394",15.998959,94.1915,104.37535,-10,0.7387848,NA,0.366796628806015,0.291549508839843,-0.477179819998515,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"1395",16.000626,91.726467,104.348,-10,0.66290585,NA,0.299196840137668,-0.0528069326769439,-0.48136691630224,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"1396",16.002293,91.4218,104.348,-10,0.51036378,NA,0.163298653683687,-0.095367841179018,-0.48136691630224,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"1397",16.003959,91.4218,104.348,-10,0.225772085,NA,-0.0902412073550703,-0.095367841179018,-0.48136691630224,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"1398",16.005625,91.4218,104.348,-10,-0.1169219848,NA,-0.395543886113487,-0.095367841179018,-0.48136691630224,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"1399",16.007293,91.4218,104.348,-10,-0.41372681,NA,-0.659964301251886,-0.095367841179018,-0.48136691630224,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"1400",16.00896,91.4218,104.348,-10,-0.63201904,NA,-0.854438639865458,-0.095367841179018,-0.48136691630224,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"1401",16.010624,91.4218,104.348,-10,-0.76917723,NA,-0.976631483310617,-0.095367841179018,-0.48136691630224,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"1402",16.012292,91.4218,104.348,-10,-0.87561645,NA,-1.07145710725538,-0.095367841179018,-0.48136691630224,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"1403",16.013958,91.4218,104.348,-10,-0.96440119,NA,-1.15055453362955,-0.095367841179018,-0.48136691630224,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"1404",16.015624,91.4218,104.348,-10,-1.03412148,NA,-1.21266763442886,-0.095367841179018,-0.48136691630224,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"1405",16.017291,88.817482,104.348,-10,-1.1123903,NA,-1.28239653409499,-0.459181907383453,-0.48136691630224,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"1406",16.018958,88.4956,104.348,-10,-1.2311828,NA,-1.38822757017792,-0.504147690846923,-0.48136691630224,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"1407",16.020626,88.4956,104.348,-10,-1.4309353,NA,-1.56618505095452,-0.504147690846923,-0.48136691630224,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"1408",16.022292,88.4956,104.348,-10,-1.6976592,NA,-1.80380667424791,-0.504147690846923,-0.48136691630224,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"1409",16.023959,88.4956,104.348,-10,-1.9398592,NA,-2.01958020321047,-0.504147690846923,-0.48136691630224,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"1410",16.025626,88.4956,104.348,-10,-2.1472019,NA,-2.20429971635508,-0.504147690846923,-0.48136691630224,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"1411",16.027293,88.4956,104.74184,-10,-2.1730992,NA,-2.22737135884725,-0.504147690846923,-0.421072729528594,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"1412",16.028958,88.4956,104.895,-10,-1.7511815,NA,-1.8514891496781,-0.504147690846923,-0.397624990227732,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"1413",16.030623,88.4956,104.895,-10,-0.90101634,NA,-1.09408561221228,-0.504147690846923,-0.397624990227732,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"1414",16.032292,88.4956,104.895,-10,0.0081268236,NA,-0.284139168190154,-0.504147690846923,-0.397624990227732,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"1415",16.033958,89.380171,104.895,-10,0.70234686,NA,0.334334436807972,-0.380576232846584,-0.397624990227732,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"1416",16.035623,89.4895,105.81812,-10,1.10657967,NA,0.694461356445266,-0.365303356015081,-0.256301687123709,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"1417",16.037291,89.4895,109.091,-10,1.2658538,NA,0.836357067025538,-0.365303356015081,0.2447536602451,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"1418",16.03896,89.4895,109.091,-10,1.2638062,NA,0.834532880907025,-0.365303356015081,0.2447536602451,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"1419",16.040625,89.4895,109.091,-10,1.170587,NA,0.751484838995106,-0.365303356015081,0.2447536602451,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"1420",16.042292,89.4895,109.091,-10,1.04998458,NA,0.64404136350037,-0.365303356015081,0.2447536602451,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"1421",16.043959,89.4895,109.091,-10,0.94779355,NA,0.553000409035387,-0.365303356015081,0.2447536602451,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"1422",16.045626,89.4895,110.56115,-10,0.86920777,NA,0.482989132912862,-0.365303356015081,0.469823482216653,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"1423",16.047291,89.4895,110.906,-10,0.81683352,NA,0.436329443609528,-0.365303356015081,0.522617637987759,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"1424",16.048957,89.4895,110.906,-10,0.78441767,NA,0.407450490889375,-0.365303356015081,0.522617637987759,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"1425",16.050624,92.378618,110.906,-10,0.76057743,NA,0.386211462333989,0.0382962686561053,0.522617637987759,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"1426",16.052292,92.7357,110.906,-10,0.74855943,NA,0.375504747754831,0.0881793683345676,0.522617637987759,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"1427",16.053957,92.7357,110.9921,-10,0.74429318,NA,0.371703988803814,0.0881793683345676,0.535798953956708,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"1428",16.055624,92.7357,111.111,-10,0.71798707,NA,0.348268141619762,0.0881793683345676,0.554001723628114,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"1429",16.057293,92.7357,111.111,-10,0.65901191,NA,0.295727768397913,0.0881793683345676,0.554001723628114,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"1430",16.058959,92.7357,111.111,-10,0.60048214,NA,0.243584188619767,0.0881793683345676,0.554001723628114,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"1431",16.060625,92.7357,111.111,-10,0.56449592,NA,0.211524429398367,0.0881793683345676,0.554001723628114,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"1432",16.062292,92.7357,111.111,-10,0.54992664,NA,0.198544805285883,0.0881793683345676,0.554001723628114,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"1433",16.06396,92.7357,111.111,-10,0.55250859,NA,0.200845038411832,0.0881793683345676,0.554001723628114,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"1434",16.065624,92.7357,111.111,-10,0.55721756,NA,0.205040212130572,0.0881793683345676,0.554001723628114,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"1435",16.067291,93.57942,111.111,-10,0.56029678,NA,0.207783458067203,0.20604408529233,0.554001723628114,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"1436",16.068958,93.6837,111.111,-10,0.56666572,NA,0.213457482260229,0.220611634579245,0.554001723628114,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"1437",16.070624,93.6837,111.111,-10,0.5697571,NA,0.216211561417802,0.220611634579245,0.554001723628114,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"1438",16.072292,93.6837,110.865,-10,0.55741581,NA,0.205216831049303,0.220611634579245,0.516340820859686,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"1439",16.073958,93.6837,110.701,-10,0.51853326,NA,0.170576760741445,0.220611634579245,0.491233552347402,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"1440",16.075626,93.6837,110.701,-10,0.45961608,NA,0.118088041314846,0.220611634579245,0.491233552347402,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"1441",16.077293,93.6837,110.701,-10,0.39863282,NA,0.0637586721247488,0.220611634579245,0.491233552347402,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"1442",16.078959,93.6837,110.701,-10,0.35702819,NA,0.0266935282920417,0.220611634579245,0.491233552347402,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"1443",16.080625,93.6837,110.64138,-10,0.33803707,NA,0.00977453167209336,0.220611634579245,0.482106141684583,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"1444",16.082293,93.6837,107.72,-10,0.33046578,NA,0.00302934603171783,0.220611634579245,0.0348630192064324,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"1445",16.083958,92.207012,107.72,-10,0.28768919,NA,-0.0350798851048826,0.0143235139291204,0.0348630192064324,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"1446",16.085623,92.0245,107.72,-10,0.20991208,NA,-0.104370725308059,-0.0111727706456146,0.0348630192064324,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"1447",16.087292,92.0245,107.72,-10,0.30426939,NA,-0.0203087527146883,-0.0111727706456146,0.0348630192064324,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"1448",16.088958,92.0245,107.72,-10,0.62211003,NA,0.262852256948892,-0.0111727706456146,0.0348630192064324,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"1449",16.090624,92.0245,108.00567,-10,1.04734177,NA,0.641686910816318,-0.0111727706456146,0.0785971252790185,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"1450",16.092292,92.0245,108.303,-10,1.392554,NA,0.949232993013409,-0.0111727706456146,0.124116296905589,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"1451",16.09396,92.0245,108.303,-10,1.5688385,NA,1.1062830700836,-0.0111727706456146,0.124116296905589,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"1452",16.095626,92.0245,108.303,-10,1.6013974,NA,1.1352894646011,-0.0111727706456146,0.124116296905589,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"1453",16.097292,92.0245,108.303,-10,1.5693338,NA,1.10672432784122,-0.0111727706456146,0.124116296905589,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"1454",16.098959,92.0245,108.303,-10,1.5030918,NA,1.047710000403,-0.0111727706456146,0.124116296905589,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"1455",16.100624,92.169748,108.4892,-10,1.4345246,NA,0.98662417581554,0.00911786417243183,0.152622232253072,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
