".groups","time","HR1","HR2","Resp1","Resp2","Resp1S","Resp2S","HR1S","HR2S","study","group","trial","condition","filename","optRadiusHR","optEmbdimHR","optDelayHR","optRadiusResp","optEmbdimResp","optDelayResp"
"1084",8.9542083,81.4449,83.682,-0.133325214,-10,-0.110969754544676,-0.0266311820658727,0.205499960975919,-1.60733027002754,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"1085",8.955875,81.4449,83.682,-0.3566773,-10,-0.358496161727338,-0.0266311820658727,0.205499960975919,-1.60733027002754,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"1086",8.9575417,81.4449,83.682,-0.52166745,-10,-0.541343878896313,-0.0266311820658727,0.205499960975919,-1.60733027002754,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"1087",8.9592083,81.4449,82.841807,-0.62342828,-10,-0.65411870492514,-0.0266311820658727,0.205499960975919,-1.73390684874629,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"1088",8.960875,81.4449,80.9717,-0.67089238,-10,-0.706720041019931,-0.0266311820658727,0.205499960975919,-2.01564181428157,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"1089",8.9625417,81.4449,80.9717,-0.68131098,-10,-0.718266289242002,-0.0266311820658727,0.205499960975919,-2.01564181428157,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"1090",8.9642083,81.4449,80.9717,-0.66810002,-10,-0.703625452333795,-0.0266311820658727,0.205499960975919,-2.01564181428157,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"1091",8.965875,81.153728,80.9717,-0.64739389,-10,-0.680678212138522,-0.0266311820658727,0.157637879266841,-2.01564181428157,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"1092",8.9675417,74.1656,80.9717,-0.63482659,-10,-0.666750701217551,-0.0266311820658727,-0.991052081751019,-2.01564181428157,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"1093",8.9692083,74.1656,80.9717,-0.63455804,-10,-0.666453084938969,-0.0266311820658727,-0.991052081751019,-2.01564181428157,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"1094",8.970875,74.1656,80.9717,-0.64476029,-10,-0.677759566704621,-0.0266311820658727,-0.991052081751019,-2.01564181428157,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"1095",8.9725417,74.1656,80.9717,-0.6590118,-10,-0.69355357664831,-0.0266311820658727,-0.991052081751019,-2.01564181428157,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"1096",8.9742083,74.1656,80.9717,-0.66706557,-10,-0.702479039526573,-0.0266311820658727,-0.991052081751019,-2.01564181428157,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"1097",8.975875,74.1656,80.9717,-0.66767893,-10,-0.703158786019335,-0.0266311820658727,-0.991052081751019,-2.01564181428157,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"1098",8.9775417,74.1656,80.9717,-0.6525482,-10,-0.686390394454141,-0.0266311820658727,-0.991052081751019,-2.01564181428157,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"1099",8.9792083,74.1656,80.9717,-0.58756105,-10,-0.61436941609381,-0.0266311820658727,-0.991052081751019,-2.01564181428157,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"1100",8.980875,74.1656,80.9717,-0.46857601,-10,-0.482506132490157,-0.0266311820658727,-0.991052081751019,-2.01564181428157,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"1101",8.9825417,73.508888,80.9717,-0.32122803,-10,-0.319210070437606,-0.0266311820658727,-1.09900065992245,-2.01564181428157,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"1102",8.9842083,79.9362600946746,85.623165,-0.17782292,-10,-0.160283631532824,-0.0266311820658727,-0.0424862685319376,-1.31489028965567,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"1103",8.985875,79.9362600946746,86.0832,-0.03834228762,-10,-0.00570643271236127,-0.0266311820658727,-0.0424862685319376,-1.24558519381355,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"1104",8.9875417,79.9362600946746,86.0832,0.090106165,-10,0.136644527847734,-0.0266311820658727,-0.0424862685319376,-1.24558519381355,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"1105",8.9892083,79.9362600946746,86.0832,0.2062256,-10,0.265332050155588,-0.0266311820658727,-0.0424862685319376,-1.24558519381355,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"1106",8.990875,79.9362600946746,86.0832,0.36062927,-10,0.436447468754891,-0.0266311820658727,-0.0424862685319376,-1.24558519381355,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"1107",8.9925417,79.9362600946746,86.0832,0.53970029,-10,0.634900086793724,-0.0266311820658727,-0.0424862685319376,-1.24558519381355,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"1108",8.9942083,79.9362600946746,86.139505,0.68870551,-10,0.80003275879421,-0.0266311820658727,-0.0424862685319376,-1.23710274482295,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"1109",8.995875,79.9362600946746,87.2093,0.79482725,-10,0.917640494171137,-0.0266311820658727,-0.0424862685319376,-1.07593621400155,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"1110",8.9975417,79.9362600946746,87.2093,0.86288449,-10,0.993063851085601,-0.0266311820658727,-0.0424862685319376,-1.07593621400155,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"1111",8.9992083,79.9362600946746,87.2093,0.84472968,-10,0.972944070819104,-0.0266311820658727,-0.0424862685319376,-1.07593621400155,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"1112",9.000875,65.2174,87.2093,0.70220338,-10,0.814991559159829,-0.0266311820658727,-2.46193348363433,-1.07593621400155,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"1113",9.0025417,65.2174,87.2093,0.45458675,-10,0.54057435589906,-0.0266311820658727,-2.46193348363433,-1.07593621400155,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"1114",9.0042083,65.2174,87.2093,0.20526424,-10,0.264266638181737,-0.0266311820658727,-2.46193348363433,-1.07593621400155,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"1115",9.005875,65.2174,87.119084,0.14829704,-10,0.201133642221018,-0.0266311820658727,-2.46193348363433,-1.08952741581553,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"1116",9.0075417,65.2174,86.2069,0.36064762,-10,0.436467804851379,-0.0266311820658727,-2.46193348363433,-1.22694956749018,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"1117",9.0092083,65.2174,86.2069,0.74686283,-10,0.86448468637089,-0.0266311820658727,-2.46193348363433,-1.22694956749018,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"1118",9.010875,65.2174,86.2069,1.14143976,-10,1.3017683114724,-0.0266311820658727,-2.46193348363433,-1.22694956749018,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"1119",9.0125417,65.2174,86.2069,1.4392636,-10,1.63182685898265,-0.0266311820658727,-2.46193348363433,-1.22694956749018,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"1120",9.0142083,65.2174,86.2069,1.6049904,-10,1.81549095683164,-0.0266311820658727,-2.46193348363433,-1.22694956749018,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"1121",9.015875,65.161896,86.2069,1.6191009,-10,1.8311286946791,-0.0266311820658727,-2.47105708406013,-1.22694956749018,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"1122",9.0175417,63.8298,86.192056,1.5168056,-10,1.7177615507489,-0.0266311820658727,-2.6900234942793,-1.22918584264899,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"1123",9.0192083,63.8298,86.0832,1.3863033,-10,1.57313444640175,-0.0266311820658727,-2.6900234942793,-1.24558519381355,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"1124",9.020875,63.8298,86.0832,1.272482,-10,1.44699379576167,-0.0266311820658727,-2.6900234942793,-1.24558519381355,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"1125",9.0225417,63.8298,86.0832,1.1810057,-10,1.34561663700362,-0.0266311820658727,-2.6900234942793,-1.24558519381355,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"1126",9.0242083,63.8298,86.0832,1.1179009,-10,1.27568174317872,-0.0266311820658727,-2.6900234942793,-1.24558519381355,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"1127",9.025875,63.8298,86.0832,1.0850103,-10,1.2392312573387,-0.0266311820658727,-2.6900234942793,-1.24558519381355,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"1128",9.0275417,63.8298,86.0832,1.0706138,-10,1.2232765645269,-0.0266311820658727,-2.6900234942793,-1.24558519381355,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"1129",9.0292083,63.8298,88.030128,1.0366638,NA,1.18565201543783,NA,-2.6900234942793,-0.952277007180554,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"1130",9.030875,63.8298,90.2256,0.96114498,NA,1.1019594808211,NA,-2.6900234942793,-0.621525222253983,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"1131",9.0325417,64.038404,90.2256,0.85954286,NA,0.989360542632803,NA,-2.65573372159222,-0.621525222253983,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"1132",9.0342083,69.0449,90.2256,0.72489318,NA,0.840137170173702,NA,-1.83277917710247,-0.621525222253983,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"1133",9.035875,69.0449,90.2256,0.60196228,NA,0.703900949802198,NA,-1.83277917710247,-0.621525222253983,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"1134",9.0375417,69.0449,90.2256,0.51752019,NA,0.61031934272155,NA,-1.83277917710247,-0.621525222253983,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"1135",9.0392083,69.0449,91.0276,0.46054691,NA,0.547179608697254,NA,-1.83277917710247,-0.500702487319941,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"1136",9.040875,69.0449,95.2381,0.41465449,NA,0.496320062037288,NA,-1.83277917710247,0.133616871083777,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"1137",9.0425417,69.0449,95.2381,0.38210145,NA,0.460243671713924,NA,-1.83277917710247,0.133616871083777,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"1138",9.0442083,69.0449,95.2381,0.33770447,NA,0.411041422717868,NA,-1.83277917710247,0.133616871083777,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"1139",9.045875,69.0449,95.2381,0.30191344,NA,0.371376581328086,NA,-1.83277917710247,0.133616871083777,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"1140",9.0475417,69.0449,95.2381,0.29827261,NA,0.367341689220283,NA,-1.83277917710247,0.133616871083777,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"1141",9.0492083,69.10996,95.2381,0.32347416,NA,0.395270907337969,NA,-1.82208478672155,0.133616871083777,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"1142",9.050875,70.6714,95.779665,0.35368958,NA,0.428756667368503,NA,-1.56541941757953,0.215204607298931,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"1143",9.0525417,70.6714,95.8466,0.34980469,NA,0.424451299636232,NA,-1.56541941757953,0.225288484808669,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"1144",9.0542083,70.6714,95.8466,0.27568666,NA,0.342311168321959,NA,-1.56541941757953,0.225288484808669,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"1145",9.055875,70.6714,95.8466,0.19166563,NA,0.249196194308747,NA,-1.56541941757953,0.225288484808669,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"1146",9.0575417,70.6714,95.8466,0.119772312,NA,0.169521564786904,NA,-1.56541941757953,0.225288484808669,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"1147",9.0592083,70.6714,95.8466,0.03070983942,NA,0.0708194919863316,NA,-1.56541941757953,0.225288484808669,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"1148",9.060875,70.6714,98.918768,-0.075369253,NA,-0.0467409798864057,NA,-1.56541941757953,0.68811609071496,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"1149",9.0625417,70.6714,99.3377,-0.17027591,NA,-0.151919777387886,NA,-1.56541941757953,0.751228946065817,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"1150",9.0642083,70.6714,99.3377,-0.27374575,NA,-0.26658858664613,NA,-1.56541941757953,0.751228946065817,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"1151",9.065875,70.732632,99.3377,-0.37715449,NA,-0.381189682798356,NA,-1.55535426369382,0.751228946065817,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"1152",9.0675417,72.2022,99.3377,-0.31188354,NA,-0.308854187588791,NA,-1.31379057043675,0.751228946065817,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"1153",9.0692083,72.2022,99.516615,0.0063079822,NA,0.0437765207098023,NA,-1.31379057043675,0.778182810929563,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"1154",9.070875,72.2022,102.916,0.47195433,NA,0.559821701002689,NA,-1.31379057043675,1.29030624334073,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"1155",9.0725417,72.2022,102.916,0.92750835,NA,1.06468221906483,NA,-1.31379057043675,1.29030624334073,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"1156",9.0742083,72.2022,102.916,1.26814,NA,1.44218184312118,NA,-1.31379057043675,1.29030624334073,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"1157",9.075875,72.2022,102.916,1.4715887,NA,1.6676506384159,NA,-1.31379057043675,1.29030624334073,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"1158",9.0775417,72.2022,102.916,1.5702817,NA,1.77702559049975,NA,-1.31379057043675,1.29030624334073,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"1159",9.0792083,72.2022,102.80604,1.5226504,NA,1.72423895765658,NA,-1.31379057043675,1.2737405726009,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"1160",9.080875,72.2022,100.167,1.236505,NA,1.40712285606868,NA,-1.31379057043675,0.876164474844871,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"1161",9.0825417,72.381668,100.167,0.79075933,NA,0.913132286344027,NA,-1.28429009621477,0.876164474844871,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"1162",9.0842083,76.6889,100.167,0.31564641,NA,0.386595927540269,NA,-0.576278714887051,0.876164474844871,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"1163",9.085875,76.6889,100.167,-0.0758697587,NA,-0.0472956573909419,NA,-0.576278714887051,0.876164474844871,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"1164",9.0875417,76.6889,100.167,-0.34177856,NA,-0.341984869400529,NA,-0.576278714887051,0.876164474844871,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"1165",9.0892083,76.6889,100.167,-0.48982543,NA,-0.506055465211927,NA,-0.576278714887051,0.876164474844871,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"1166",9.090875,76.6889,96.007358,-0.55214842,NA,-0.575123930503006,NA,-0.576278714887051,0.249506965136009,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"1167",9.0925417,76.6889,93.4579,-0.56323557,NA,-0.587411088660084,NA,-0.576278714887051,-0.13457344404039,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"1168",9.0942083,76.6889,93.4579,-0.54630118,NA,-0.568643819504021,NA,-0.576278714887051,-0.13457344404039,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"1169",9.095875,76.6889,93.4579,-0.5211548,NA,-0.540775742663897,NA,-0.576278714887051,-0.13457344404039,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"1170",9.0975417,76.6889,93.4579,-0.505423,NA,-0.523341224803535,NA,-0.576278714887051,-0.13457344404039,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"1171",9.0992083,76.734184,93.4579,-0.4985381,NA,-0.515711143565736,NA,-0.568835050976669,-0.13457344404039,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"1172",9.100875,77.821,93.4579,-0.48670962,NA,-0.502602418192864,NA,-0.390187117127491,-0.13457344404039,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"1173",9.1025417,77.821,90.002275,-0.42891238,NA,-0.438549543565698,NA,-0.390187117127491,-0.655169533075858,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"1174",9.1042083,77.821,89.8204,-0.30404051,NA,-0.300162273973416,NA,-0.390187117127491,-0.68256932723562,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"1175",9.105875,77.821,89.8204,-0.11868287,NA,-0.0947426090186982,NA,-0.390187117127491,-0.68256932723562,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"1176",9.1075417,77.821,89.8204,0.07939147772,NA,0.124770145593233,NA,-0.390187117127491,-0.68256932723562,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"1177",9.1092083,77.821,89.8204,0.25053707,NA,0.314439534050242,NA,-0.390187117127491,-0.68256932723562,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"1178",9.110875,77.821,89.8204,0.41666871,NA,0.498552289408898,NA,-0.390187117127491,-0.68256932723562,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"1179",9.1125417,77.821,89.705844,0.58591918,-10,0.686121438653723,-0.0266311820658727,-0.390187117127491,-0.699827393598592,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"1180",9.1142083,77.821,86.9565,0.71181639,-10,0.825645025040201,-0.0266311820658727,-0.390187117127491,-1.11402098630994,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"1181",9.115875,77.837236,86.9565,0.72243352,-10,0.837411290986297,-0.0266311820658727,-0.387518286475406,-1.11402098630994,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"1182",9.1175417,78.2269,86.9565,0.5893829,-10,0.689960051412803,-0.0266311820658727,-0.323466350825393,-1.11402098630994,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"1183",9.1192083,78.2269,86.9565,0.3534668,-10,0.428509774966557,-0.0266311820658727,-0.323466350825393,-1.11402098630994,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"1184",9.120875,78.2269,86.9565,0.0843475098,-10,0.130262589548489,-0.0266311820658727,-0.323466350825393,-1.11402098630994,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"1185",9.1225417,78.2269,86.9565,-0.19056708,-10,-0.174407144743984,-0.0266311820658727,-0.323466350825393,-1.11402098630994,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"1186",9.1242083,78.2269,86.9565,-0.42522275,-10,-0.434460569631811,-0.0266311820658727,-0.323466350825393,-1.11402098630994,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"1187",9.125875,78.2269,84.907418,-0.59781495,-10,-0.625733138152847,-0.0266311820658727,-0.323466350825393,-1.42271885581632,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"1188",9.1275417,78.2269,84.8656,-0.70300599,-10,-0.742309440014688,-0.0266311820658727,-0.323466350825393,-1.42901881233685,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"1189",9.1292083,78.2269,84.8656,-0.75118711,-10,-0.795705402153303,-0.0266311820658727,-0.323466350825393,-1.42901881233685,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"1190",9.130875,78.2269,84.8656,-0.75902107,-10,-0.804387264085019,-0.0266311820658727,-0.323466350825393,-1.42901881233685,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"1191",9.1325417,78.315816,84.8656,-0.74422001,-10,-0.787984224069109,-0.0266311820658727,-0.308850574386572,-1.42901881233685,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"1192",9.1342083,80.4498,84.8656,-0.72943744,-10,-0.771601675302467,-0.0266311820658727,0.0419280601451273,-1.42901881233685,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"1193",9.135875,80.4498,84.8656,-0.73002332,-10,-0.772250967521032,-0.0266311820658727,0.0419280601451273,-1.42901881233685,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"1194",9.1375417,80.4498,85.827187,-0.74674383,-10,-0.790781207559004,-0.0266311820658727,0.0419280601451273,-1.28415401032062,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"1195",9.1392083,80.4498,85.8369,-0.76186518,-10,-0.807539203887955,-0.0266311820658727,0.0419280601451273,-1.28269072949217,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"1196",9.140875,80.4498,85.8369,-0.76025392,-10,-0.805753550545827,-0.0266311820658727,0.0419280601451273,-1.28269072949217,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"1197",9.1425417,80.4498,85.8369,-0.7343109,-10,-0.777002610059568,-0.0266311820658727,0.0419280601451273,-1.28269072949217,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
